experiment_name,participant,session,age,gender,psychopy_version,date,Screen.response.keys,Screen.response.made,Screen.response.key,Screen.response.rt,Screen.response.start_time,Screen.response.stop_time,Screen.response.marker_value,Screen.response.status,Screen.response.time_started,Screen.response.time_started_flip,Screen.response.time_started_global_flip,Screen.response.time_stopped,Screen.response.time_stopped_flip,Screen.response.time_stopped_global_flip,Screen.welcome_screen.start_time,Screen.welcome_screen.stop_time,Screen.welcome_screen.marker_value,Screen.welcome_screen.status,Screen.welcome_screen.time_started,Screen.welcome_screen.time_started_flip,Screen.welcome_screen.time_started_global_flip,Screen.welcome_screen.time_stopped,Screen.welcome_screen.time_stopped_flip,Screen.welcome_screen.time_stopped_global_flip,Screen.welcome_screen.name,Screen.instructions1.start_time,Screen.instructions1.stop_time,Screen.instructions1.marker_value,Screen.instructions1.status,Screen.instructions1.time_started,Screen.instructions1.time_started_flip,Screen.instructions1.time_started_global_flip,Screen.instructions1.time_stopped,Screen.instructions1.time_stopped_flip,Screen.instructions1.time_stopped_global_flip,Screen.instructions1.name,Screen.instructions2.start_time,Screen.instructions2.stop_time,Screen.instructions2.marker_value,Screen.instructions2.status,Screen.instructions2.time_started,Screen.instructions2.time_started_flip,Screen.instructions2.time_started_global_flip,Screen.instructions2.time_stopped,Screen.instructions2.time_stopped_flip,Screen.instructions2.time_stopped_global_flip,Screen.instructions2.name,Screen.instructions3.start_time,Screen.instructions3.stop_time,Screen.instructions3.marker_value,Screen.instructions3.status,Screen.instructions3.time_started,Screen.instructions3.time_started_flip,Screen.instructions3.time_started_global_flip,Screen.instructions3.time_stopped,Screen.instructions3.time_stopped_flip,Screen.instructions3.time_stopped_global_flip,Screen.instructions3.name,Screen.instructions4.start_time,Screen.instructions4.stop_time,Screen.instructions4.marker_value,Screen.instructions4.status,Screen.instructions4.time_started,Screen.instructions4.time_started_flip,Screen.instructions4.time_started_global_flip,Screen.instructions4.time_stopped,Screen.instructions4.time_stopped_flip,Screen.instructions4.time_stopped_global_flip,Screen.instructions4.name,Screen.instructions5.start_time,Screen.instructions5.stop_time,Screen.instructions5.marker_value,Screen.instructions5.status,Screen.instructions5.time_started,Screen.instructions5.time_started_flip,Screen.instructions5.time_started_global_flip,Screen.instructions5.time_stopped,Screen.instructions5.time_stopped_flip,Screen.instructions5.time_stopped_global_flip,Screen.instructions5.name,trial_block,block,trial,hand,congruency,distractor_text,target_text,correct_key,feedback_block,marker_start,marker_end,Trial.response.correct_key,Trial.response.correct,Trial.response.marker_values,Trial.response.keys,Trial.response.made,Trial.response.key,Trial.response.rt,Trial.response.start_time,Trial.response.stop_time,Trial.response.marker_value,Trial.response.status,Trial.response.time_started,Trial.response.time_started_flip,Trial.response.time_started_global_flip,Trial.response.time_stopped,Trial.response.time_stopped_flip,Trial.response.time_stopped_global_flip,Trial.distractor.start_time,Trial.distractor.stop_time,Trial.distractor.marker_value,Trial.distractor.status,Trial.distractor.time_started,Trial.distractor.time_started_flip,Trial.distractor.time_started_global_flip,Trial.distractor.time_stopped,Trial.distractor.time_stopped_flip,Trial.distractor.time_stopped_global_flip,Trial.distractor.name,Trial.target.start_time,Trial.target.stop_time,Trial.target.marker_value,Trial.target.status,Trial.target.time_started,Trial.target.time_started_flip,Trial.target.time_started_global_flip,Trial.target.time_stopped,Trial.target.time_stopped_flip,Trial.target.time_stopped_global_flip,Trial.target.name,Feedback.feedback.start_time,Feedback.feedback.stop_time,Feedback.feedback.marker_value,Feedback.feedback.status,Feedback.feedback.time_started,Feedback.feedback.time_started_flip,Feedback.feedback.time_started_global_flip,Feedback.feedback.time_stopped,Feedback.feedback.time_stopped_flip,Feedback.feedback.time_stopped_global_flip,Feedback.feedback.name,post_response_keypresses,Screen.text.start_time,Screen.text.stop_time,Screen.text.marker_value,Screen.text.status,Screen.text.time_started,Screen.text.time_started_flip,Screen.text.time_started_global_flip,Screen.text.time_stopped,Screen.text.time_stopped_flip,Screen.text.time_stopped_global_flip,Screen.text.name,Screen.post_trial.start_time,Screen.post_trial.stop_time,Screen.post_trial.marker_value,Screen.post_trial.status,Screen.post_trial.time_started,Screen.post_trial.time_started_flip,Screen.post_trial.time_started_global_flip,Screen.post_trial.time_stopped,Screen.post_trial.time_stopped_flip,Screen.post_trial.time_stopped_global_flip,Screen.post_trial.name,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,83,1,0,Unten\nUnten\nUnten,Unten,n,True,8,18,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.6712029000045732,1.3,2.683,41,-1,1.2846971999970265,1.301257999963127,2162.7180156000077,2.669399300008081,2.6859600999741815,2164.1027177000187,1.0,1.133,None,-1,0.9844372000079602,1.0009965999634005,2162.417754200008,1.1178479999653064,1.134409099991899,2162.5511667000364,distractor,1.166,1.3,45,-1,1.1512280000024475,1.1677890999708325,2162.5845467000154,1.2846971999970265,1.301257999963127,2162.7180156000077,target,0.0,0.2,None,-1,-0.00594259996432811,-2.5699962861835957e-05,2164.1194006000414,0.18365330004598945,0.2002158000250347,2164.3196421000293,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,84,0,0,Rechts\nRechts\nRechts,Rechts,g,True,4,14,g,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,g,1.5669930999865755,1.3,2.683,41,-1,1.2847406000364572,1.301301900006365,2165.6543030000294,2.6694263000390492,2.6859866000013426,2167.0389877000243,1.0,1.133,None,-1,0.9844249000307173,1.0009797000093386,2165.3539808000323,1.1178556000231765,1.134416799992323,2165.4874179000153,distractor,1.166,1.3,45,-1,1.151440099987667,1.1680008000112139,2165.521001900034,1.2847406000364572,1.301301900006365,2165.6543030000294,target,0.0,0.2,None,-1,-0.006000199995469302,-2.519995905458927e-05,2167.055617200048,0.18365540000377223,0.20021650003036484,2167.2558589000373,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,85,1,1,Unten\nUnten\nUnten,Oben,j,True,6,16,j,False,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.614707799977623,1.3,2.683,42,-1,1.2848089000326581,1.3013697999995202,2168.5905566000265,2.669450599991251,2.6860115000163205,2169.9751983000433,1.0,1.133,None,-1,0.9844983000075445,1.0010609999881126,2168.290247800015,1.117933300032746,1.1344936999958009,2168.423680500023,distractor,1.166,1.3,45,-1,1.151267800014466,1.1678319000056945,2168.4570187000327,1.2848089000326581,1.3013697999995202,2168.5905566000265,target,0.0,0.2,None,-1,0.0010812999680638313,0.01665039994986728,2170.0085633000363,0.1836075999890454,0.20017009996809065,2170.1920830000427,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,86,0,1,Links\nLinks\nLinks,Rechts,g,True,3,13,g,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,g,1.9105726000270806,1.3,2.683,41,-1,1.2847015000297688,1.3012624999973923,2171.526749200025,2.669461000012234,2.6860213999752887,2172.9115081000027,1.0,1.133,None,-1,0.9844304000143893,1.0009919999865815,2171.226478700014,1.1178964999853633,1.1344575000111945,2171.3599442000386,distractor,1.166,1.3,45,-1,1.1512544000288472,1.1678162000025623,2171.39330290003,1.2847015000297688,1.3012624999973923,2171.526749200025,target,0.0,0.2,None,-1,-0.005205199995543808,-2.7799978852272034e-05,2172.928161800036,0.18360430002212524,0.2001655999920331,2173.128355200007,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,87,1,1,Oben\nOben\nOben,Unten,n,True,7,17,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.6781482000951655,1.3,2.683,41,-1,1.284662100020796,1.301221500034444,2174.462995400024,2.6693832000601105,2.685944900033064,2175.8477188000224,1.0,1.133,None,-1,0.9843825000571087,1.000943000020925,2174.1627169000103,1.1179044000455178,1.1344645000062883,2174.2962383999957,distractor,1.166,1.3,45,-1,1.1512077000224963,1.167768400046043,2174.3295423000354,1.284662100020796,1.301221500034444,2174.462995400024,target,0.0,0.2,None,-1,-0.005943299969658256,-2.500001573935151e-05,2175.8644036000014,0.1836642000125721,0.20022729999618605,2176.0646559000133,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,88,0,0,Rechts\nRechts\nRechts,Rechts,g,True,4,14,g,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,g,1.6379400999867357,1.3,2.683,41,-1,1.2846765000140294,1.301237800042145,2177.399252300046,2.669380900042597,2.685942400014028,2178.783956900018,1.0,1.133,None,-1,0.9843880000407808,1.00094940001145,2177.0989639000154,1.1179055000538938,1.1344654000131413,2177.232479900017,distractor,1.166,1.3,45,-1,1.1512038000510074,1.1677662000292912,2177.2657807000332,1.2846765000140294,1.301237800042145,2177.399252300046,target,0.0,0.2,None,-1,-0.006010800017975271,-2.47000134550035e-05,2178.8006325000433,0.1836333999526687,0.20019399997545406,2179.0008512000322,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,89,1,1,Oben\nOben\nOben,Unten,n,True,7,17,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.6137483000056818,1.3,2.683,41,-1,1.2847069000126794,1.3012683999841101,2180.3355007000036,2.669424500025343,2.6859862999990582,2181.7202186000186,1.0,1.133,None,-1,0.9844425999908708,1.001003600016702,2180.0352359000362,1.1178959000390023,1.1344562000012957,2180.168688500021,distractor,1.166,1.3,45,-1,1.1513054000097327,1.1678646000218578,2180.2020969000414,1.2847069000126794,1.3012683999841101,2180.3355007000036,target,0.0,0.2,None,-1,-0.005941599956713617,-2.5099958293139935e-05,2181.7368973000093,0.18362780008465052,0.20019190007587895,2181.9371143000435,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,90,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.7015557000413537,1.3,2.683,41,-1,1.2846826000022702,1.301243199966848,2183.2716782000034,2.6694675000035204,2.6860290999757126,2184.6564641000123,1.0,1.133,None,-1,0.9844390000216663,1.0009996999870054,2182.9714347000236,1.1179363999981433,1.1344964999589138,2183.1049314999955,distractor,1.166,1.3,45,-1,1.151294199982658,1.1678551000077277,2183.1382901000443,1.2846826000022702,1.301243199966848,2183.2716782000034,target,0.0,0.2,None,-1,-0.005925799952819943,-2.459995448589325e-05,2184.67319220003,0.18357010005274788,0.20013260003179312,2184.873349400016,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,91,1,0,Unten\nUnten\nUnten,Unten,n,True,8,18,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.605185899999924,1.3,2.683,41,-1,1.284630400070455,1.3011909000342712,2186.2079651000213,2.668374900065828,2.684999900055118,2187.591774100042,1.0,1.133,None,-1,0.9843973000533879,1.0009604000370018,2185.907734600024,1.1178261000313796,1.134386500052642,2186.0411607000397,distractor,1.166,1.3,45,-1,1.1512120000552386,1.1677722000167705,2186.074546400004,1.284630400070455,1.3011909000342712,2186.2079651000213,target,0.0,0.2,None,-1,-0.006399500009138137,-8.90000956133008e-06,2187.6084973000225,0.18375480000395328,0.20037340000271797,2187.8088796000347,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,92,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.6770476999809034,1.3,2.683,41,-1,1.2847960999934003,1.3013555000070482,2189.144250000024,2.6695121999946423,2.6860743000288494,2190.5289688000457,1.0,1.133,None,-1,0.9844763000146486,1.0010389999952167,2188.843933500012,1.118000500020571,1.1345608999836259,2188.9774554000005,distractor,1.166,1.3,45,-1,1.151359900017269,1.1679181000217795,2189.0108126000387,1.2847960999934003,1.3013555000070482,2189.144250000024,target,0.0,0.2,None,-1,-0.005971300008241087,-2.5200017262250185e-05,2190.545689600008,0.1835547999944538,0.20011719997273758,2190.745831999998,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,93,1,0,Unten\nUnten\nUnten,Unten,n,True,8,18,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.5803461999748833,1.3,2.683,41,-1,1.284607400011737,1.3011667999671772,2192.0804772999954,2.669366699992679,2.685927900020033,2193.4652384000483,1.0,1.133,None,-1,0.9843632000265643,1.0009247999987565,2191.780235300027,1.1177842000033706,1.1343431000132114,2191.9136536000415,distractor,1.166,1.3,45,-1,1.151209999981802,1.1677716000122018,2191.9470821000405,1.284607400011737,1.3011667999671772,2192.0804772999954,target,0.0,0.2,None,-1,-0.005975999985821545,-2.500001573935151e-05,2193.481923700031,0.18355000001611188,0.20011269999668002,2193.6820614000435,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,94,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.6604462999966927,1.3,2.683,41,-1,1.2847087000263855,1.3012676000362262,2195.0167671000354,2.669385900022462,2.685948800004553,2196.4014483000037,1.0,1.133,None,-1,0.984402600035537,1.0009642000077292,2194.716463700007,1.1178790000267327,1.1344402000540867,2194.8499397000533,distractor,1.166,1.3,45,-1,1.1512247000355273,1.1677876000176184,2194.883287100017,1.2847087000263855,1.3012676000362262,2195.0167671000354,target,0.0,0.2,None,-1,-0.005996200023218989,-2.5500019546598196e-05,2196.418132700038,0.18358189996797591,0.2001434999401681,2196.6183016999976,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,95,1,1,Unten\nUnten\nUnten,Oben,j,True,6,16,j,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,j,1.748065099993255,1.3,2.683,41,-1,1.284704900055658,1.301266200025566,2197.9529883000187,2.66944190004142,2.686002300004475,2199.3377243999976,1.0,1.133,None,-1,0.9844260000390932,1.0009876000112854,2197.6527097000044,1.117881300044246,1.1344359000213444,2197.7861580000144,distractor,1.166,1.3,45,-1,1.1512446000706404,1.1678064000443555,2197.8195285000374,1.284704900055658,1.301266200025566,2197.9529883000187,target,0.0,0.2,None,-1,-0.005969799996819347,-2.4600012693554163e-05,2199.354391600017,0.18361710000317544,0.20017789996927604,2199.554594099999,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,96,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.6518891000305302,1.3,2.683,41,-1,1.2847736000549048,1.3013346000225283,2200.8893104000135,2.6694594000582583,2.686021300032735,2202.2739971000237,1.0,1.133,None,-1,0.9844516000594012,1.0010134000331163,2200.588989200024,1.1178711000247858,1.1344318000483327,2200.7224076000393,distractor,1.166,1.3,45,-1,1.1512289000675082,1.1677921000518836,2200.755767900043,1.2847736000549048,1.3013346000225283,2200.8893104000135,target,0.0,0.2,None,-1,-0.0059695999952964485,-2.440001117065549e-05,2202.290631200024,0.18360270000994205,0.20016760000726208,2202.4908232000425,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,2,97,1,0,Oben\nOben\nOben,Oben,j,True,5,15,j,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,j,1.6836087999981828,1.3,2.683,41,-1,1.2846628000261262,1.3012239999952726,2203.8255060000347,2.6694249999709427,2.6859873000066727,2205.210269300046,1.0,1.133,None,-1,0.9843669999972917,1.0009286999702454,2203.5252107000097,1.1178513999911956,1.1344112000078894,2203.6586932000473,distractor,1.166,1.3,45,-1,1.1512262999895029,1.1677875999594107,2203.692069599999,1.2846628000261262,1.3012239999952726,2203.8255060000347,target,0.0,0.2,None,-1,-0.0059928999398835,-2.4999957531690598e-05,2205.2269279,0.18358570005511865,0.20014720008475706,2205.4271001000425,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,['space'],True,space,3.6111909000901505,0.0,inf,None,-1,-0.006448799918871373,-1.3300043065100908e-05,2206.444474199915,3.622302000061609,3.6367404000484385,2210.0812279000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[('space', 3.6111909000901505)]",0.0,inf,None,-1,-0.006448799918871373,-1.3300043065100908e-05,2206.444474199915,3.622302000061609,3.6367404000484385,2210.0812279000065,text,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,1,1,0,Oben\nOben\nOben,Oben,j,True,5,15,j,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,j,1.6371775001753122,1.3,2.683,41,-1,1.2855005001765676,1.3020605001365766,2212.4006625000156,2.670289400150068,2.686850900121499,2213.7854529000006,1.0,1.133,None,-1,0.9852062001591548,1.0017677001305856,2212.1003697000097,1.1186769001651555,1.135236800124403,2212.2338388000035,distractor,1.166,1.3,45,-1,1.1520567001425661,1.1686177001683973,2212.2672197000475,1.2855005001765676,1.3020605001365766,2212.4006625000156,target,0.0,0.2,None,-1,-0.006029799988027662,-2.5200017262250185e-05,2213.8021016999965,0.1835920000448823,0.20015450002392754,2214.0022814000376,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,2,0,1,Rechts\nRechts\nRechts,Links,f,True,2,12,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,2.179891999985557,1.3,2.683,41,-1,1.2846748000010848,1.3012359999702312,2215.3369303000045,2.669399500009604,2.68595999997342,2216.7216543000077,1.0,1.133,None,-1,0.9843972999951802,1.0009593999711797,2215.0366537000054,1.1178628000197932,1.1344204999622889,2215.1701147999966,distractor,1.166,1.3,45,-1,1.151227199996356,1.1677894999738783,2215.203483800008,1.2846748000010848,1.3012359999702312,2215.3369303000045,target,0.0,0.2,None,-1,-0.006027399969752878,-2.5600020308047533e-05,2216.738309999998,0.18367970001418144,0.20024380000540987,2216.9385794000236,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,3,1,1,Oben\nOben\nOben,Unten,n,True,7,17,n,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,n,1.7638656999915838,1.3,2.683,41,-1,1.284709199971985,1.3012671999749728,2218.273196700041,2.6694053999963216,2.6859648999525234,2219.6578944000184,1.0,1.133,None,-1,0.9844085999648087,1.0009702999377623,2217.9728998000037,1.117908499960322,1.1344639999442734,2218.10639350001,distractor,1.166,1.3,45,-1,1.151280299993232,1.1678414999623783,2218.1397710000283,1.284709199971985,1.3012671999749728,2218.273196700041,target,0.0,0.2,None,-1,-0.005880099954083562,-2.559996210038662e-05,2219.674590200023,0.1835932000540197,0.20015310001326725,2219.8747688999983,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,4,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.5636157000553794,1.3,2.683,41,-1,1.2842056000372395,1.3007961999974214,2221.208988600015,2.6693772000144236,2.6859389999881387,2222.5941314000056,1.0,1.133,None,-1,0.9843751000007614,1.0009361000265926,2220.909128500044,1.1178958000382408,1.1344564000028186,2221.0426488000203,distractor,1.166,1.3,45,-1,1.1512666000053287,1.1678282000357285,2221.076020600053,1.2842056000372395,1.3007961999974214,2221.208988600015,target,0.0,0.2,None,-1,-0.006014299986418337,-2.4300010409206152e-05,2222.6108638999985,0.1835589000256732,0.20012220001081005,2222.8110104000198,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,5,1,0,Oben\nOben\nOben,Oben,j,True,5,15,j,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,j,1.5712540000677109,1.3,2.683,41,-1,1.2847185000427999,1.301279400009662,2224.1456917000005,2.669417600031011,2.6859790000598878,2225.5303913000507,1.0,1.133,None,-1,0.9844323000288568,1.000994200061541,2223.8454065000524,1.1179158000741154,1.1344753000303172,2223.978887600021,distractor,1.166,1.3,45,-1,1.1513200000626966,1.1678824000409804,2224.012294700032,1.2847185000427999,1.301279400009662,2224.1456917000005,target,0.0,0.2,None,-1,-0.005899899988435209,-2.5499961338937283e-05,2225.5470713000514,0.18358100001933053,0.20014229998923838,2225.747239100002,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,6,0,1,Rechts\nRechts\nRechts,Links,f,True,2,12,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.6510448000626639,1.3,2.683,41,-1,1.284712800057605,1.3012676000362262,2227.0819430000383,2.6693988000624813,2.6859606000361964,2228.4666360000383,1.0,1.133,None,-1,0.9844478000304662,1.0010092000011355,2226.7816846000032,1.1178702000179328,1.1344298000331037,2226.915105200035,distractor,1.166,1.3,45,-1,1.1512432000599802,1.1678049000329338,2226.948480300035,1.284712800057605,1.3012676000362262,2227.0819430000383,target,0.0,0.2,None,-1,-0.005971499951556325,-2.529995981603861e-05,2228.4833668000183,0.18358330003684387,0.20014360005734488,2228.6835357000355,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,7,1,1,Unten\nUnten\nUnten,Oben,j,True,6,16,j,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,j,1.8267637000535615,1.3,2.683,41,-1,1.2846979000605643,1.3012587000266649,2230.018208300008,2.6693737000459805,2.685936000023503,2231.402885600005,1.0,1.133,None,-1,0.9844289000611752,1.0009901000303216,2229.717939700012,1.1178448000573553,1.1344036000664346,2229.851353200048,distractor,1.166,1.3,45,-1,1.1510981000610627,1.1676601000363007,2229.884609700018,1.2846979000605643,1.3012587000266649,2230.018208300008,target,0.0,0.2,None,-1,-0.005991099984385073,-2.440001117065549e-05,2231.419565400004,0.183633100008592,0.20019390003290027,2231.619783700048,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
Feedback,001,001,20,f,2021.2.3,2021_Nov_16_1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trial,3,8,0,0,Links\nLinks\nLinks,Links,f,True,1,11,f,True,"[41, 42, 43]","['f', 'g', 'j', 'n']",True,f,1.546466399973724,1.3,2.683,41,-1,1.2846784999710508,1.301239499996882,2232.954436400044,2.6693697000155225,2.685931999993045,2234.33912890004,1.0,1.133,None,-1,0.9844489999813959,1.001011899963487,2232.6542088000106,1.1178552000201307,1.134415499982424,2232.7876124000295,distractor,1.166,1.3,45,-1,1.1512275999994017,1.1677894999738783,2232.820986400021,1.2846784999710508,1.301239499996882,2232.954436400044,target,0.0,0.2,None,-1,-0.006064499961212277,-2.4800014216452837e-05,2234.3558115000023,0.18360930000199005,0.20017289998941123,2234.556009200006,feedback,[],,,,,,,,,,,,,,,,,,,,,,,
